ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
WP_005711727.1,NZ_CP021644.1,valine--tRNA ligase,2116684,2119548,-,tRNA-synt_1g,PF09334.14,4e-17,3.9e-11,1.5e-07,3,136,43,195,41,199,0.74
WP_005711727.1,NZ_CP021644.1,valine--tRNA ligase,2116684,2119548,-,tRNA-synt_1g,PF09334.14,4e-17,2.8e-09,1.1e-05,159,348,363,581,356,584,0.71
WP_005711727.1,NZ_CP021644.1,valine--tRNA ligase,2116684,2119548,-,tRNA-synt_1g,PF09334.14,4e-17,0.057,2.2e+02,346,371,616,641,604,654,0.84
WP_005711727.1,NZ_CP021644.1,valine--tRNA ligase,2116684,2119548,-,tRNA-synt_1_2,PF13603.9,8e-11,0.015,59,20,46,220,246,213,251,0.83
WP_005711727.1,NZ_CP021644.1,valine--tRNA ligase,2116684,2119548,-,tRNA-synt_1_2,PF13603.9,8e-11,1.1e-12,4.5e-09,86,180,253,350,245,355,0.73
WP_005711739.1,NZ_CP021644.1,DsrE family protein,2122871,2123227,+,DrsE,PF02635.18,3.1e-17,1.7e-21,3.4e-17,1,117,2,118,2,118,0.93
WP_005711741.1,NZ_CP021644.1,tryptophan synthase subunit alpha,2123327,2124151,-,Trp_syntA,PF00290.23,1.9e-93,1.1e-97,2.2e-93,1,258,12,271,12,272,0.98
WP_005711743.1,NZ_CP021644.1,tryptophan synthase subunit beta,2124148,2125344,-,PALP,PF00291.28,5.6e-48,3.4e-52,6.7e-48,3,294,52,378,50,378,0.83
WP_005711745.1,NZ_CP021644.1,bifunctional indole-3-glycerol-phosphate synthase TrpC/phosphoribosylanthranilate isomerase TrpF,2125364,2126833,-,IGPS,PF00218.24,5e-96,7.4e-100,7.2e-96,1,254,11,261,11,261,0.99
WP_005711745.1,NZ_CP021644.1,bifunctional indole-3-glycerol-phosphate synthase TrpC/phosphoribosylanthranilate isomerase TrpF,2125364,2126833,-,PRAI,PF00697.25,6.2e-55,9e-58,8.9e-54,1,192,266,477,266,478,0.89
WP_005711747.1,NZ_CP021644.1,anthranilate phosphoribosyltransferase,2126846,2127847,-,Glycos_transf_3,PF00591.24,1.5e-97,2e-101,1.9e-97,3,252,75,323,73,324,0.99
WP_005711747.1,NZ_CP021644.1,anthranilate phosphoribosyltransferase,2126846,2127847,-,Glycos_trans_3N,PF02885.20,2.5e-13,2.5e-16,2.4e-12,3,62,6,65,4,66,0.95
WP_005711747.1,NZ_CP021644.1,anthranilate phosphoribosyltransferase,2126846,2127847,-,Glycos_trans_3N,PF02885.20,2.5e-13,0.024,2.3e+02,15,45,268,300,263,309,0.78
WP_005711749.1,NZ_CP021644.1,aminodeoxychorismate/anthranilate synthase component II,2127849,2128448,-,GATase,PF00117.31,1.3e-44,8e-49,1.6e-44,2,187,6,186,5,189,0.93
WP_005711751.1,NZ_CP021644.1,anthranilate synthase component 1,2128460,2130001,-,Chorismate_bind,PF00425.21,5e-81,7.5e-85,7.4e-81,2,256,238,498,237,498,0.97
WP_005711751.1,NZ_CP021644.1,anthranilate synthase component 1,2128460,2130001,-,Anth_synt_I_N,PF04715.16,4e-16,1.2e-18,1.2e-14,4,138,18,188,16,192,0.92
WP_005711751.1,NZ_CP021644.1,anthranilate synthase component 1,2128460,2130001,-,Anth_synt_I_N,PF04715.16,4e-16,0.035,3.4e+02,87,99,441,453,406,455,0.82
WP_239495121.1,NZ_CP021644.1,LTA synthase family protein,2130313,2131884,-,Sulfatase,PF00884.26,3.6e-18,2.6e-22,5.1e-18,1,306,173,462,173,463,0.82
WP_005711758.1,NZ_CP021644.1,23S rRNA pseudouridine(2605) synthase RluB,2132553,2133572,-,PseudoU_synth_2,PF00849.25,1.6e-17,0.32,3.2e+03,21,41,22,42,6,75,0.64
WP_005711758.1,NZ_CP021644.1,23S rRNA pseudouridine(2605) synthase RluB,2132553,2133572,-,PseudoU_synth_2,PF00849.25,1.6e-17,8.9e-21,8.7e-17,2,157,127,257,126,260,0.94
WP_005711758.1,NZ_CP021644.1,23S rRNA pseudouridine(2605) synthase RluB,2132553,2133572,-,PseudoU_synth_2,PF00849.25,1.6e-17,0.34,3.3e+03,103,126,314,337,292,339,0.61
WP_005711758.1,NZ_CP021644.1,23S rRNA pseudouridine(2605) synthase RluB,2132553,2133572,-,S4,PF01479.28,7e-11,7.2e-15,7e-11,2,44,62,102,61,105,0.95
WP_005711758.1,NZ_CP021644.1,23S rRNA pseudouridine(2605) synthase RluB,2132553,2133572,-,S4,PF01479.28,7e-11,0.5,4.9e+03,27,36,107,116,104,116,0.82
WP_005711758.1,NZ_CP021644.1,23S rRNA pseudouridine(2605) synthase RluB,2132553,2133572,-,S4,PF01479.28,7e-11,0.29,2.8e+03,15,25,322,332,318,332,0.89
WP_005711759.1,NZ_CP021644.1,L-threonylcarbamoyladenylate synthase,2133742,2134362,-,Sua5_yciO_yrdC,PF01300.21,1.5e-45,8.7e-50,1.7e-45,1,179,22,197,22,197,0.96
WP_075592870.1,NZ_CP021644.1,SLC13 family permease,2135123,2135497,+,CitMHS,PF03600.19,5.7e-15,3.1e-19,6e-15,63,163,3,113,1,124,0.79
WP_005711765.1,NZ_CP021644.1,SufE family protein,2135575,2135964,-,SufE,PF02657.18,2.7e-33,1.5e-37,3e-33,2,119,8,123,7,126,0.96
WP_005711766.1,NZ_CP021644.1,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,2136065,2136646,+,CLP_protease,PF00574.26,2e-87,1.2e-91,2.3e-87,2,181,13,192,12,193,0.99
WP_005711769.1,NZ_CP021644.1,ATP-dependent protease ATP-binding subunit ClpX,2136653,2137903,+,AAA_2,PF07724.17,2.5e-46,7.9e-50,3.9e-46,3,171,117,316,115,316,0.96
WP_005711769.1,NZ_CP021644.1,ATP-dependent protease ATP-binding subunit ClpX,2136653,2137903,+,AAA,PF00004.32,3.7e-17,2,9.9e+03,98,119,84,104,35,108,0.59
WP_005711769.1,NZ_CP021644.1,ATP-dependent protease ATP-binding subunit ClpX,2136653,2137903,+,AAA,PF00004.32,3.7e-17,2.2e-20,1.1e-16,1,99,120,226,120,270,0.81
WP_005711769.1,NZ_CP021644.1,ATP-dependent protease ATP-binding subunit ClpX,2136653,2137903,+,ClpB_D2-small,PF10431.12,2.2e-16,1.4e-19,7e-16,1,71,322,396,322,405,0.94
WP_005711769.1,NZ_CP021644.1,ATP-dependent protease ATP-binding subunit ClpX,2136653,2137903,+,zf-C4_ClpX,PF06689.16,3.8e-14,3e-17,1.5e-13,2,38,9,44,8,45,0.95
WP_005711772.1,NZ_CP021644.1,succinyl-diaminopimelate desuccinylase,2137977,2139110,-,Peptidase_M20,PF01546.31,1.9e-44,2.3e-48,2.2e-44,1,205,63,371,63,373,0.95
WP_005711772.1,NZ_CP021644.1,succinyl-diaminopimelate desuccinylase,2137977,2139110,-,M20_dimer,PF07687.17,2.7e-22,4.2e-26,4.1e-22,1,106,176,281,176,284,0.97
WP_005711777.1,NZ_CP021644.1,type II secretion system F family protein,2139859,2141055,-,T2SSF,PF00482.26,2.5e-43,3.3e-25,6.5e-21,1,125,63,186,63,186,0.98
WP_005711777.1,NZ_CP021644.1,type II secretion system F family protein,2139859,2141055,-,T2SSF,PF00482.26,2.5e-43,0.33,6.5e+03,102,121,212,231,208,234,0.63
WP_005711777.1,NZ_CP021644.1,type II secretion system F family protein,2139859,2141055,-,T2SSF,PF00482.26,2.5e-43,5.4e-27,1.1e-22,1,125,267,389,267,389,0.96
WP_005711779.1,NZ_CP021644.1,GspE/PulE family protein,2141048,2142433,-,T2SSE,PF00437.23,4.3e-94,4e-98,7.8e-94,8,276,129,390,122,391,0.98
WP_005711784.1,NZ_CP021644.1,DNA repair protein RadA,2143133,2144509,+,ATPase,PF06745.16,1.5e-14,2.7e-13,1.8e-09,3,78,77,150,75,161,0.89
WP_005711784.1,NZ_CP021644.1,DNA repair protein RadA,2143133,2144509,+,ATPase,PF06745.16,1.5e-14,2.5e-06,0.016,110,210,159,262,152,280,0.71
WP_005711784.1,NZ_CP021644.1,DNA repair protein RadA,2143133,2144509,+,AAA_25,PF13481.9,7.9e-13,2.6e-16,1.7e-12,24,193,84,223,65,224,0.88
WP_005711784.1,NZ_CP021644.1,DNA repair protein RadA,2143133,2144509,+,Rubredoxin_2,PF18073.4,2e-11,5e-15,3.3e-11,1,28,9,36,9,36,0.98
WP_005711785.1,NZ_CP021644.1,guanylate kinase,2144562,2145188,-,Guanylate_kin,PF00625.24,2.9e-64,1.7e-68,3.4e-64,3,181,5,185,3,186,0.98
WP_005714915.1,NZ_CP021644.1,IS110 family transposase,2145257,2146228,-,DEDD_Tnp_IS110,PF01548.20,8.3e-20,1.4e-23,1.4e-19,1,148,7,153,7,162,0.88
WP_005714915.1,NZ_CP021644.1,IS110 family transposase,2145257,2146228,-,Transposase_20,PF02371.19,2.6e-16,5.3e-20,5.2e-16,2,86,192,274,191,275,0.96
WP_005714915.1,NZ_CP021644.1,IS110 family transposase,2145257,2146228,-,Transposase_20,PF02371.19,2.6e-16,1.3,1.3e+04,68,82,295,310,290,314,0.61
WP_005714020.1,NZ_CP021644.1,xanthine phosphoribosyltransferase,2146629,2147108,-,Pribosyltran,PF00156.30,2e-13,1.5e-17,2.9e-13,13,155,19,150,12,152,0.85
WP_005714021.1,NZ_CP021644.1,aminoacyl-histidine dipeptidase,2147288,2148742,+,Peptidase_M20,PF01546.31,1.1e-15,7.3e-20,1.4e-15,1,205,72,478,72,480,0.87
WP_005714023.1,NZ_CP021644.1,7-cyano-7-deazaguanine/7-aminomethyl-7-deazaguanine transporter,2148786,2149460,-,Vut_1,PF02592.18,2.2e-35,0.052,1e+03,124,142,22,40,7,47,0.74
WP_005714023.1,NZ_CP021644.1,7-cyano-7-deazaguanine/7-aminomethyl-7-deazaguanine transporter,2148786,2149460,-,Vut_1,PF02592.18,2.2e-35,1.1e-39,2.2e-35,1,150,52,209,52,210,0.90
WP_005714024.1,NZ_CP021644.1,phosphoribosylaminoimidazolesuccinocarboxamide synthase,2149688,2150545,-,SAICAR_synt,PF01259.21,1.7e-100,1e-104,2e-100,1,251,7,261,7,262,0.96
WP_005714026.1,NZ_CP021644.1,DUF2726 domain-containing protein,2150723,2151307,+,DUF2726,PF10881.11,4.5e-26,3.4e-30,6.8e-26,2,111,70,176,69,189,0.92
WP_005714028.1,NZ_CP021644.1,thymidylate synthase,2152044,2152895,-,Thymidylat_synt,PF00303.22,2.5e-70,1.4e-74,2.7e-70,1,270,2,283,2,283,0.94
WP_005714031.1,NZ_CP021644.1,molybdate ABC transporter substrate-binding protein,2153670,2154428,-,SBP_bac_11,PF13531.9,8.6e-41,1e-44,9.9e-41,1,229,26,248,26,249,0.96
WP_005714031.1,NZ_CP021644.1,molybdate ABC transporter substrate-binding protein,2153670,2154428,-,SBP_bac_1,PF01547.28,2.2e-15,3.5e-19,3.5e-15,2,315,32,241,31,241,0.89
WP_005714033.1,NZ_CP021644.1,TOBE domain-containing protein,2154573,2155340,+,TOBE,PF03459.20,1.7e-23,6.2e-21,6.1e-17,1,62,125,187,125,189,0.98
WP_005714033.1,NZ_CP021644.1,TOBE domain-containing protein,2154573,2155340,+,TOBE,PF03459.20,1.7e-23,1.4e-07,0.0014,4,62,197,250,194,252,0.86
WP_005714033.1,NZ_CP021644.1,TOBE domain-containing protein,2154573,2155340,+,HTH_1,PF00126.30,3.5e-13,8.4e-17,8.3e-13,2,60,21,84,20,84,0.90
WP_005714033.1,NZ_CP021644.1,TOBE domain-containing protein,2154573,2155340,+,HTH_1,PF00126.30,3.5e-13,1.3,1.2e+04,19,27,166,174,163,175,0.70
WP_021110055.1,NZ_CP021644.1,ABC transporter permease,2157188,2158132,+,BPD_transp_1,PF00528.25,3e-41,0.082,1.6e+03,150,150,75,75,11,117,0.50
WP_021110055.1,NZ_CP021644.1,ABC transporter permease,2157188,2158132,+,BPD_transp_1,PF00528.25,3e-41,1.5e-45,3e-41,2,184,119,309,118,310,0.99
WP_005714038.1,NZ_CP021644.1,ABC transporter permease,2158129,2158911,+,BPD_transp_1,PF00528.25,1.1e-18,0.43,8.5e+03,164,180,12,28,10,30,0.56
WP_005714038.1,NZ_CP021644.1,ABC transporter permease,2158129,2158911,+,BPD_transp_1,PF00528.25,1.1e-18,5.5e-23,1.1e-18,1,176,85,256,85,259,0.96
WP_005714039.1,NZ_CP021644.1,ATP-binding cassette domain-containing protein,2159137,2160546,+,ABC_tran,PF00005.30,4.5e-47,3.1e-25,3e-21,2,136,21,173,20,174,0.89
WP_005714039.1,NZ_CP021644.1,ATP-binding cassette domain-containing protein,2159137,2160546,+,ABC_tran,PF00005.30,4.5e-47,7.4e-27,7.2e-23,2,137,284,420,283,420,0.80
WP_005714039.1,NZ_CP021644.1,ATP-binding cassette domain-containing protein,2159137,2160546,+,AAA_21,PF13304.9,4.4e-12,0.00068,6.7,4,19,35,50,33,67,0.86
WP_005714039.1,NZ_CP021644.1,ATP-binding cassette domain-containing protein,2159137,2160546,+,AAA_21,PF13304.9,4.4e-12,4.7e-08,0.00046,221,301,129,206,71,209,0.78
WP_005714039.1,NZ_CP021644.1,ATP-binding cassette domain-containing protein,2159137,2160546,+,AAA_21,PF13304.9,4.4e-12,0.023,2.2e+02,2,21,296,315,295,324,0.84
WP_005714039.1,NZ_CP021644.1,ATP-binding cassette domain-containing protein,2159137,2160546,+,AAA_21,PF13304.9,4.4e-12,1.1e-08,0.00011,220,304,370,456,321,456,0.72
WP_005714041.1,NZ_CP021644.1,M15 family metallopeptidase,2160572,2161258,-,VanY,PF02557.20,1.4e-37,9.4e-42,1.8e-37,2,132,30,186,29,187,0.95
WP_005714767.1,NZ_CP021644.1,IS1595 family transposase,2165001,2166035,-,DDE_Tnp_IS1595,PF12762.10,1.2e-46,1.7e-50,1.6e-46,1,154,138,302,138,302,0.98
WP_005714767.1,NZ_CP021644.1,IS1595 family transposase,2165001,2166035,-,Zn_Tnp_IS1595,PF12760.10,6.9e-18,1.2e-21,1.2e-17,2,46,23,70,22,70,0.96
WP_005714453.1,NZ_CP021644.1,site-specific DNA-methyltransferase,2166822,2168591,+,N6_N4_Mtase,PF01555.21,3.6e-42,5.4e-46,1.1e-41,1,229,65,445,65,447,0.80
WP_005714455.1,NZ_CP021644.1,DEAD/DEAH box helicase family protein,2168602,2171220,+,ResIII,PF04851.18,9.5e-18,1.8e-21,3.5e-17,2,170,1,241,1,242,0.83
WP_021110020.1,NZ_CP021644.1,IS1595 family transposase,2171403,2172536,+,DDE_Tnp_IS1595,PF12762.10,1.5e-46,2.3e-50,2.2e-46,1,154,140,306,140,306,0.98
WP_021110020.1,NZ_CP021644.1,IS1595 family transposase,2171403,2172536,+,Zn_Tnp_IS1595,PF12760.10,3.5e-13,7.2e-17,7.1e-13,2,45,22,71,21,72,0.96
WP_005714592.1,NZ_CP021644.1,NAD(P)H-dependent oxidoreductase,2172899,2173486,-,Flavodoxin_2,PF02525.20,8.4e-36,9.8e-40,9.6e-36,1,196,2,190,2,192,0.87
WP_005714592.1,NZ_CP021644.1,NAD(P)H-dependent oxidoreductase,2172899,2173486,-,FMN_red,PF03358.18,3.6e-11,5.4e-15,5.3e-11,3,123,4,138,2,170,0.77
WP_112065033.1,NZ_CP021644.1,DUF4376 domain-containing protein,2176213,2176779,-,DUF4376,PF14301.9,2.5e-25,1.8e-29,3.5e-25,1,96,69,165,69,168,0.96
WP_112065034.1,NZ_CP021644.1,phage tail protein,2176789,2178435,-,gp37_C,PF12604.11,3.7e-30,5.2e-34,1e-29,16,164,281,401,272,414,0.90
WP_005711890.1,NZ_CP021644.1,DUF2313 domain-containing protein,2178448,2179026,-,Phage_Mu_Gp48,PF10076.12,2.8e-33,1.7e-37,3.4e-33,2,172,7,191,6,192,0.92
WP_005711892.1,NZ_CP021644.1,baseplate J/gp47 family protein,2179023,2180084,-,Baseplate_J,PF04865.17,1.4e-60,8.4e-65,1.7e-60,2,253,65,311,64,312,0.93
WP_021115447.1,NZ_CP021644.1,phage GP46 family protein,2180096,2180446,-,GP46,PF07409.15,1e-17,1e-21,2.1e-17,10,98,29,104,20,106,0.87
WP_005711896.1,NZ_CP021644.1,phage baseplate assembly protein V,2180551,2181201,-,Phage_Mu_Gp45,PF06890.15,2.3e-27,1.9e-31,3.8e-27,1,67,24,90,24,91,0.99
WP_005711899.1,NZ_CP021644.1,DNA circularization N-terminal domain-containing protein,2182327,2183682,-,DNA_circ_N,PF07157.15,5e-25,4.9e-29,9.6e-25,2,86,8,92,7,94,0.98
WP_005711900.1,NZ_CP021644.1,phage tail tape measure protein,2183683,2186046,-,PhageMin_Tail,PF10145.12,1.5e-25,0.01,2e+02,113,179,31,109,11,147,0.56
WP_005711900.1,NZ_CP021644.1,phage tail tape measure protein,2183683,2186046,-,PhageMin_Tail,PF10145.12,1.5e-25,7.8e-30,1.5e-25,5,196,211,421,205,435,0.87
WP_005711900.1,NZ_CP021644.1,phage tail tape measure protein,2183683,2186046,-,PhageMin_Tail,PF10145.12,1.5e-25,0.26,5.2e+03,38,64,578,605,547,612,0.61
WP_005711907.1,NZ_CP021644.1,phage tail sheath C-terminal domain-containing protein,2187056,2188465,-,Phage_sheath_1C,PF17482.5,1.8e-14,0.53,5.2e+03,39,65,322,349,314,361,0.70
WP_005711907.1,NZ_CP021644.1,phage tail sheath C-terminal domain-containing protein,2187056,2188465,-,Phage_sheath_1C,PF17482.5,1.8e-14,5.9e-18,5.8e-14,2,97,366,461,365,467,0.94
WP_005711907.1,NZ_CP021644.1,phage tail sheath C-terminal domain-containing protein,2187056,2188465,-,Phage_sheath_1,PF04984.17,1.6e-12,0.21,2.1e+03,35,74,71,106,65,152,0.64
WP_005711907.1,NZ_CP021644.1,phage tail sheath C-terminal domain-containing protein,2187056,2188465,-,Phage_sheath_1,PF04984.17,1.6e-12,0.34,3.4e+03,17,49,124,154,106,165,0.66
WP_005711907.1,NZ_CP021644.1,phage tail sheath C-terminal domain-containing protein,2187056,2188465,-,Phage_sheath_1,PF04984.17,1.6e-12,5e-16,4.9e-12,4,168,203,357,200,357,0.90
WP_005711911.1,NZ_CP021644.1,DUF1834 family protein,2188650,2189297,-,Phage_Mu_Gp37,PF08873.14,5.4e-57,3.2e-61,6.2e-57,1,189,1,191,1,203,0.94
WP_005711913.1,NZ_CP021644.1,DUF1320 domain-containing protein,2189294,2189770,-,Phage_Mu_Gp36,PF07030.15,6.8e-35,4e-39,7.9e-35,1,121,19,142,19,145,0.94
WP_005711917.1,NZ_CP021644.1,Mu-like prophage major head subunit gpT family protein,2190182,2191105,-,Mu-like_gpT,PF10124.12,2.2e-114,1.3e-118,2.5e-114,1,288,10,304,10,305,0.97
WP_035703642.1,NZ_CP021644.1,phage protease,2191105,2192181,-,Mu-like_Pro,PF10123.12,4.9e-101,3e-105,5.9e-101,1,325,28,350,28,351,0.98
WP_005711921.1,NZ_CP021644.1,phage virion morphogenesis protein,2192421,2192885,-,Phage_tail_S,PF05069.16,1.8e-21,2.1e-25,4.2e-21,4,146,10,148,7,150,0.85
WP_005711923.1,NZ_CP021644.1,phage minor head protein,2192996,2194312,-,Phage_Mu_F,PF04233.17,1.5e-28,0.042,4.1e+02,17,70,21,74,12,84,0.68
WP_005711923.1,NZ_CP021644.1,phage minor head protein,2192996,2194312,-,Phage_Mu_F,PF04233.17,1.5e-28,1.6e-31,1.5e-27,32,111,111,188,83,189,0.94
WP_005711923.1,NZ_CP021644.1,phage minor head protein,2192996,2194312,-,PBECR3,PF18812.4,7.4e-15,2e-18,1.9e-14,3,114,319,425,317,426,0.90
WP_005711925.1,NZ_CP021644.1,DUF935 domain-containing protein,2194302,2195948,-,DUF935,PF06074.15,6.5e-192,4e-196,7.8e-192,19,518,22,544,9,546,0.96
WP_005711932.1,NZ_CP021644.1,DUF1804 family protein,2197754,2198263,-,DUF1804,PF08822.14,2e-61,1.1e-65,2.2e-61,1,163,1,163,1,164,0.99
WP_005711941.1,NZ_CP021644.1,DUF2644 domain-containing protein,2199288,2199518,-,DUF2644,PF10841.11,9.8e-35,5.7e-39,1.1e-34,1,59,5,63,5,63,0.99
WP_005711942.1,NZ_CP021644.1,N-acetylmuramoyl-L-alanine amidase,2199574,2200116,-,Amidase_2,PF01510.28,4.2e-18,2.9e-22,5.6e-18,4,120,4,139,2,160,0.81
WP_005711947.1,NZ_CP021644.1,regulatory protein GemA,2201421,2201843,-,GemA,PF06252.15,1e-25,6.8e-30,1.3e-25,1,118,22,135,22,135,0.94
WP_005711953.1,NZ_CP021644.1,DUF5420 family protein,2202934,2203494,-,DUF5420,PF17457.5,3.8e-68,2.2e-72,4.3e-68,1,185,4,186,4,186,0.99
WP_005711957.1,NZ_CP021644.1,host-nuclease inhibitor Gam family protein,2204093,2204614,-,Phage_Mu_Gam,PF07352.15,4.1e-44,2.4e-48,4.8e-44,2,154,22,168,21,168,0.98
WP_005711960.1,NZ_CP021644.1,AAA family ATPase,2205120,2206001,-,AAA_22,PF13401.9,2.4e-16,0.16,3.1e+03,58,71,48,63,17,90,0.51
WP_005711960.1,NZ_CP021644.1,AAA family ATPase,2205120,2206001,-,AAA_22,PF13401.9,2.4e-16,3.8e-20,7.4e-16,6,133,91,200,86,202,0.95
WP_005711962.1,NZ_CP021644.1,Mu transposase C-terminal domain-containing protein,2206517,2208487,-,Mu-transpos_C,PF09299.14,5.1e-12,6.7e-16,1.3e-11,6,60,508,562,496,563,0.92
WP_005711970.1,NZ_CP021644.1,50S ribosomal protein L17,2210426,2210812,-,Ribosomal_L17,PF01196.22,5.2e-35,3.2e-39,6.3e-35,1,97,20,116,20,116,0.98
WP_005711973.1,NZ_CP021644.1,DNA-directed RNA polymerase subunit alpha,2210848,2211837,-,RNA_pol_A_CTD,PF03118.18,4e-24,1.1e-27,7.3e-24,3,66,245,308,243,309,0.93
WP_005711973.1,NZ_CP021644.1,DNA-directed RNA polymerase subunit alpha,2210848,2211837,-,RNA_pol_A_bac,PF01000.29,6.6e-24,2.1e-27,1.3e-23,2,110,60,156,58,178,0.91
WP_005711973.1,NZ_CP021644.1,DNA-directed RNA polymerase subunit alpha,2210848,2211837,-,RNA_pol_L,PF01193.27,3.4e-22,1.1e-25,7.1e-22,1,74,29,228,29,228,0.96
WP_005711975.1,NZ_CP021644.1,30S ribosomal protein S4,2211869,2212489,-,Ribosomal_S4,PF00163.22,1.8e-31,1.8e-35,1.8e-31,1,93,3,95,3,95,0.94
WP_005711975.1,NZ_CP021644.1,30S ribosomal protein S4,2211869,2212489,-,Ribosomal_S4,PF00163.22,1.8e-31,1.7,1.7e+04,42,42,152,152,140,167,0.50
WP_005711975.1,NZ_CP021644.1,30S ribosomal protein S4,2211869,2212489,-,S4,PF01479.28,1.5e-18,3e-22,3e-18,2,48,97,143,96,143,0.99
WP_005711978.1,NZ_CP021644.1,30S ribosomal protein S11,2212518,2212907,-,Ribosomal_S11,PF00411.22,5e-54,3e-58,5.9e-54,1,110,19,128,19,128,1.00
WP_005599322.1,NZ_CP021644.1,30S ribosomal protein S13,2212924,2213280,-,Ribosomal_S13,PF00416.25,1.2e-33,4.2e-36,8.2e-32,1,128,3,108,3,108,0.99
WP_005705974.1,NZ_CP021644.1,50S ribosomal protein L36,2213419,2213532,-,Ribosomal_L36,PF00444.21,1.8e-19,1e-23,2e-19,1,38,1,37,1,37,0.99
WP_005711980.1,NZ_CP021644.1,preprotein translocase subunit SecY,2213557,2214879,-,SecY,PF00344.23,6.2e-115,3.9e-119,7.6e-115,1,307,75,413,75,414,0.94
WP_005711981.1,NZ_CP021644.1,50S ribosomal protein L15,2214883,2215317,-,Ribosomal_L27A,PF00828.22,1.9e-30,1.2e-34,2.4e-30,2,118,28,143,27,143,0.86
WP_005711983.1,NZ_CP021644.1,50S ribosomal protein L30,2215322,2215501,-,Ribosomal_L30,PF00327.23,1e-19,5.9e-24,1.2e-19,1,51,5,55,5,55,0.98
WP_005711985.1,NZ_CP021644.1,30S ribosomal protein S5,2215508,2216008,-,Ribosomal_S5_C,PF03719.18,1.6e-30,2.8e-34,2.8e-30,2,71,88,157,87,157,0.97
WP_005711985.1,NZ_CP021644.1,30S ribosomal protein S5,2215508,2216008,-,Ribosomal_S5,PF00333.23,3e-29,3.1e-33,3e-29,1,64,11,74,11,75,0.98
WP_005711985.1,NZ_CP021644.1,30S ribosomal protein S5,2215508,2216008,-,Ribosomal_S5,PF00333.23,3e-29,0.83,8.2e+03,52,62,138,148,134,150,0.79
WP_005711987.1,NZ_CP021644.1,50S ribosomal protein L18,2216023,2216376,-,Ribosomal_L18p,PF00861.25,1.5e-40,8.4e-45,1.7e-40,1,116,1,117,1,117,0.96
WP_005711990.1,NZ_CP021644.1,50S ribosomal protein L6,2216391,2216924,-,Ribosomal_L6,PF00347.26,1.3e-39,2.5e-23,4.9e-19,1,76,11,82,11,82,0.98
WP_005711990.1,NZ_CP021644.1,50S ribosomal protein L6,2216391,2216924,-,Ribosomal_L6,PF00347.26,1.3e-39,6.3e-22,1.2e-17,1,75,90,164,90,165,0.98
WP_005711992.1,NZ_CP021644.1,30S ribosomal protein S8,2216941,2217333,-,Ribosomal_S8,PF00410.22,5.8e-47,3.3e-51,6.5e-47,1,125,5,129,5,130,0.98
WP_005708075.1,NZ_CP021644.1,30S ribosomal protein S14,2217370,2217675,-,Ribosomal_S14,PF00253.24,2.8e-27,2e-31,3.9e-27,1,54,47,100,47,100,0.99
WP_005711994.1,NZ_CP021644.1,50S ribosomal protein L5,2217687,2218226,-,Ribosomal_L5_C,PF00673.24,2.9e-40,4.2e-44,4.2e-40,1,94,84,177,84,177,0.99
WP_005711994.1,NZ_CP021644.1,50S ribosomal protein L5,2217687,2218226,-,Ribosomal_L5,PF00281.22,8.2e-29,1.5e-32,1.5e-28,1,57,24,80,24,80,0.99
WP_005711996.1,NZ_CP021644.1,50S ribosomal protein L24,2218244,2218555,-,ribosomal_L24,PF17136.7,4.2e-23,0.41,8.1e+03,38,43,22,27,12,34,0.60
WP_005711996.1,NZ_CP021644.1,50S ribosomal protein L24,2218244,2218555,-,ribosomal_L24,PF17136.7,4.2e-23,2.4e-27,4.6e-23,1,65,39,103,39,103,0.95
WP_005711998.1,NZ_CP021644.1,50S ribosomal protein L14,2218568,2218939,-,Ribosomal_L14,PF00238.22,1.7e-54,9.3e-59,1.8e-54,1,122,1,123,1,123,0.98
WP_035498491.1,NZ_CP021644.1,ISAs1 family transposase,2219145,2220242,+,DDE_Tnp_1_assoc,PF13808.9,1.6e-25,1.7e-28,1.7e-24,2,88,5,90,4,90,0.95
WP_035498491.1,NZ_CP021644.1,ISAs1 family transposase,2219145,2220242,+,DDE_Tnp_1_assoc,PF13808.9,1.6e-25,0.12,1.1e+03,27,64,302,340,300,346,0.80
WP_035498491.1,NZ_CP021644.1,ISAs1 family transposase,2219145,2220242,+,DDE_Tnp_1,PF01609.24,2.2e-19,3e-23,3e-19,2,214,97,334,96,334,0.86
WP_020996962.1,NZ_CP021644.1,POTRA domain-containing protein,2220468,2221109,+,POTRA_3,PF17287.5,7.3e-16,1.5e-19,1.5e-15,8,56,144,190,122,190,0.91
WP_020996962.1,NZ_CP021644.1,POTRA domain-containing protein,2220468,2221109,+,POTRA_2,PF08479.14,7e-12,0.3,2.9e+03,16,35,31,50,21,57,0.63
WP_020996962.1,NZ_CP021644.1,POTRA domain-containing protein,2220468,2221109,+,POTRA_2,PF08479.14,7e-12,1.5e-14,1.5e-10,3,76,71,138,69,138,0.88
